Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14
No Time to Explain,1594120904,"""6917529899170986870""",,Exotic,Pulse Rifle,deluxe,KineticSlot,Kinetic,1983,,,Vault,false,false,4,12,,73,40,33,70,17,0,0,60,340,60,24,57,0,0,0,0,0,0,0,0,24,false,0,300,,,,Rewind Again*,Fluted Barrel*,Accurized Rounds*,Time-Slip*,Feeding Frenzy*,Kill Tracker,Empty Catalyst Socket*,,,,,,,,
Nox Lumen II,3662200188,"""6917530039952257095""",,Rare,Fusion Rifle,campaign,Energy,Void,1940,,,Warlock(1927),false,false,1,1,,67,55,90,47,15,0,0,20,0,15,5,27,960,0,0,0,0,0,0,0,0,false,0,0,cassoid,,,High-Impact Frame*,Fastdraw IS*,Quickdraw IS,Accelerated Coils*,Hip-Fire Grip*,,,,,,,,,,
Nox Perennial V,2767393525,"""6917529930196708292""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1900,"Charge Time, Impact",2,Hunter(1916),false,false,6,22,,75,59,94,45,15,0,0,34,0,0,7,13,952,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Chambered Compensator*,Fluted Barrel,Ionized Battery*,Particle Repeater,Fragile Focus*,Controlled Burst*,Wild Card*,Kill Tracker,Tier 2: Charge Time*,,,,,
Nox Perennial V,2767393525,"""6917530057242580402""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1971,Reload Speed,5,Vault,false,false,6,22,,75,59,95,45,15,0,0,44,0,21,5,13,960,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Chambered Compensator*,Hammer-Forged Rifling,Particle Repeater*,Projection Fuse,Lead from Gold*,Wellspring*,Wild Card*,Kill Tracker,Tier 5: Reload Speed*,,,,,
Nox Perennial V,2767393525,"""6917530058334069676""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1988,Reload Speed,2,Vault,false,false,6,22,,75,59,95,45,15,0,0,34,0,18,6,13,960,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Chambered Compensator*,Polygonal Rifling,Enhanced Battery*,Particle Repeater,Envious Assassin*,Controlled Burst*,Wild Card*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Nox Perennial V,2767393525,"""6917530059584785270""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1990,Reload Speed,3,Vault,false,false,6,22,,65,59,95,60,15,0,0,14,0,0,7,13,960,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Full Bore*,Polygonal Rifling,Ionized Battery*,Liquid Coils,Lead from Gold*,Wellspring*,Wild Card*,Kill Tracker,Tier 3: Reload Speed*,,,,,
Nox Perennial V,2767393525,"""6917530059701838730""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1989,Range,3,Vault,false,false,6,22,,65,59,90,48,15,0,0,29,0,16,5,33,960,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Fluted Barrel*,Smallbore,Accelerated Coils*,Particle Repeater,Envious Assassin*,Wellspring*,Wild Card*,Kill Tracker,Tier 3: Range*,,,,,
Nox Perennial V,2767393525,"""6917530059841526246""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1990,Stability,1,Vault,false,false,6,22,,65,59,95,60,15,0,0,25,0,16,5,13,960,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Full Bore*,Smallbore,Particle Repeater*,Projection Fuse,Threat Detector*,Collective Action*,Wild Card*,Kill Tracker,Tier 1: Stability*,,,,,
Nox Perennial V,2767393525,"""6917530060096435428""",,Legendary,Fusion Rifle,legendaryengram,KineticSlot,Strand,1990,Range,2,Titan(2006),false,false,6,22,,65,59,90,47,15,0,0,34,0,16,5,18,960,0,0,0,0,0,0,0,6,false,0,0,cassoid,,,High-Impact Frame*,Polygonal Rifling*,Smallbore,Accelerated Coils*,Particle Repeater,Under Pressure*,Wellspring*,Wild Card*,Kill Tracker,Tier 2: Range*,,,,,
Ogma PR6,2342054803,"""6917529903449826932""",,Legendary,Pulse Rifle,legendaryengram,Energy,Solar,1900,Reload Speed,3,Vault,false,false,5,16,,55,73,27,38,19,0,0,62,450,58,32,70,0,0,0,0,0,0,0,0,15,false,0,0,omolon,,,Lightweight Frame*,Polygonal Rifling*,Smallbore,Alloy Magazine*,Flared Magwell,Adaptive Munitions*,Turnabout*,Omolon Fluid Dynamics*,Kill Tracker,Tier 3: Reload Speed*,,,,,
Ogma PR6,2342054803,"""6917529918664257045""",,Legendary,Pulse Rifle,legendaryengram,Energy,Solar,1900,Reload Speed,5,Vault,false,false,5,16,,65,73,27,58,19,0,0,52,450,60,32,60,0,0,0,0,0,0,0,0,15,false,0,0,omolon,,,Lightweight Frame*,Extended Barrel*,Polygonal Rifling,Accurized Rounds*,Alloy Magazine,Adaptive Munitions*,Adrenaline Junkie*,Omolon Fluid Dynamics*,Kill Tracker,Tier 5: Reload Speed*,,,,,
Old Sterling,3678653083,"""6917529903713920968""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1959,Range,3,Vault,false,false,6,21,,63,65,21,61,16,0,0,47,600,55,42,68,0,0,0,0,0,0,0,0,17,false,0,0,field-forged,,,Adaptive Frame*,Corkscrew Rifling*,Polygonal Rifling,Accurized Rounds*,Tactical Mag,Hip-Fire Grip*,Demolitionist*,Field-Tested*,Kill Tracker,Tier 3: Range*,,,,,
Old Sterling,3678653083,"""6917529920470278781""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1990,Reload Speed,10,Titan(2006),true,true,6,21,,73,65,21,63,16,0,0,42,600,65,50,53,0,0,0,0,0,0,0,0,17,crafted,10,1332,field-forged,"00002:Alpha,Arc Wolfpack",Hatchling!,Adaptive Frame*,Extended Barrel*,Full Bore,Accurized Rounds*,Alloy Magazine,Rewind Rounds*,Hatchling*,Field-Tested*,Kill Tracker,Backup Mag*,Gambit Memento*,,,,
Old Sterling,3678653083,"""6917530052261545582""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1964,Stability,2,Vault,true,false,6,21,,93,65,21,53,16,0,0,44,600,55,42,73,0,0,0,0,0,0,0,0,32,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Accurized Rounds*,Flared Magwell,Hip-Fire Grip*,Hatchling*,Field-Tested*,Kill Tracker,Icarus Grip*,Tier 2: Stability*,,,,
Old Sterling,3678653083,"""6917530058558726096""",infuse,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1986,Range,1,Vault,false,false,6,21,,93,65,21,39,16,0,0,57,600,55,50,73,0,0,0,0,0,0,0,0,24,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Full Bore,Steady Rounds*,Alloy Magazine,Rewind Rounds*,Harmony*,Field-Tested*,Kill Tracker,Backup Mag*,Tier 1: Range*,,,,
Old Sterling,3678653083,"""6917530059566240265""",infuse,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1988,Handling,2,Vault,false,false,6,21,,73,65,21,43,16,0,0,52,600,35,50,60,0,0,0,0,0,0,0,0,42,false,0,0,field-forged,,,Adaptive Frame*,Chambered Compensator*,Polygonal Rifling,Extended Mag*,Steady Rounds,Discord*,Hatchling*,Field-Tested*,Kill Tracker,Icarus Grip*,Tier 2: Handling*,,,,
Old Sterling,3678653083,"""6917530060108051113""",,Legendary,Auto Rifle,legendaryengram,KineticSlot,Strand,1990,Reload Speed,1,Titan(2006),false,false,6,21,,73,65,21,63,16,0,0,42,600,56,42,53,0,0,0,0,0,0,0,0,17,false,0,0,field-forged,,,Adaptive Frame*,Extended Barrel*,Fluted Barrel,Accurized Rounds*,Extended Mag,Slideways*,Adagio*,Field-Tested*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Origin Story,2826850739,"""6917530039854446269""",,Legendary,Auto Rifle,strikes,KineticSlot,Kinetic,1939,Handling,5,Vault,false,false,7,24,,73,35,29,59,16,0,0,50,450,41,36,57,0,0,0,0,0,0,0,0,10,false,0,0,nadir,,,Precision Frame*,Polygonal Rifling*,Smallbore,Appended Mag*,Armor-Piercing Rounds,Threat Detector*,Snapshot Sights*,Vanguard's Vindication*,Nadir Focus,Kill Tracker,Tier 5: Handling*,,,,
Origin Story,2826850739,"""6917530050431764772""",,Legendary,Auto Rifle,strikes,KineticSlot,Kinetic,1959,Handling,1,Vault,false,false,7,24,,73,35,29,69,16,0,0,40,450,21,38,53,0,0,0,0,0,0,0,0,20,false,0,0,nadir,,,Precision Frame*,Hammer-Forged Rifling*,Smallbore,Extended Mag*,High-Caliber Rounds,Zen Moment*,Pugilist*,Vanguard's Vindication*,Nadir Focus,Kill Tracker,Tier 1: Handling*,,,,
Origin Story,2826850739,"""6917530050513452424""",,Legendary,Auto Rifle,strikes,KineticSlot,Kinetic,1960,Stability,5,Vault,false,false,7,24,,83,35,29,64,16,0,0,55,450,41,32,47,0,0,0,0,0,0,0,0,10,false,0,0,nadir,,,Precision Frame*,Chambered Compensator*,Corkscrew Rifling,Armor-Piercing Rounds*,Light Mag,Strategist*,Kinetic Tremors*,Vanguard's Vindication*,Nadir Focus,Kill Tracker,Tier 5: Stability*,,,,
Out of Bounds,2988121501,"""6917529927108171367""",,Legendary,Submachine Gun,crucible,Energy,Arc,1900,Stability,1,Vault,false,false,5,18,,95,55,15,32,14,0,0,49,900,28,36,82,0,0,0,0,0,0,0,0,23,false,0,0,omolon,,,Lightweight Frame*,Fluted Barrel*,Polygonal Rifling,Alloy Magazine*,Appended Mag,Perpetual Motion*,Rangefinder*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker,Tier 1: Stability*,,,,
Out of Bounds,2988121501,"""6917529928347935648""",,Legendary,Submachine Gun,crucible,Energy,Arc,1900,Reload Speed,2,Vault,false,false,5,18,,100,55,15,42,14,0,0,43,900,10,40,57,0,0,0,0,0,0,0,0,33,false,0,0,omolon,,,Lightweight Frame*,Extended Barrel*,Hammer-Forged Rifling,Extended Mag*,Flared Magwell,Pulse Monitor*,Surrounded*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker,Tier 2: Reload Speed*,,,,
Out of Bounds,2988121501,"""6917529942946574611""",,Legendary,Submachine Gun,crucible,Energy,Arc,1900,Handling,4,Vault,false,false,5,18,,95,55,15,37,14,0,0,58,900,28,36,86,0,0,0,0,0,0,0,0,23,false,0,0,omolon,,,Lightweight Frame*,Fluted Barrel*,Full Bore,Ricochet Rounds*,Light Mag,Grave Robber*,Well-Rounded*,One Quiet Moment*,Omolon Fluid Dynamics,Kill Tracker,Tier 4: Handling*,,,,
Outlast,1678205741,"""6917529921519165701""",,Legendary,Pulse Rifle,seasonpass,Energy,Solar,1900,Reload Speed,2,Vault,true,false,6,21,,60,83,23,45,17,0,0,32,540,7,41,16,0,0,0,0,0,0,0,0,20,false,0,0,,,,Rapid-Fire Frame*,Full Bore*,Smallbore,Extended Mag*,Flared Magwell,Encore*,Snapshot Sights*,Kill Tracker,Disaster Plan*,Targeting Adjuster*,Tier 2: Reload Speed*,,,,
Outlast,1678205741,"""6917529927608611397""",,Legendary,Pulse Rifle,seasonpass,Energy,Solar,1900,Handling,3,Vault,true,false,6,21,,90,78,23,35,17,0,0,42,540,25,32,34,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Arrowhead Brake*,Smallbore,High-Caliber Rounds*,Ricochet Rounds,Encore*,Demolitionist*,Kill Tracker,Disaster Plan*,Tier 3: Handling*,,,,,
Palmyra-B,3489657138,"""6917529921736571252""",,Legendary,Rocket Launcher,legendaryengram,Power,Stasis,1900,Reload Speed,3,Vault,true,false,5,16,,65,62,0,0,20,45,44,35,15,55,1,38,0,0,0,0,0,0,0,0,5,false,0,0,hakke,,,Precision Frame*,Volatile Launch*,Linear Compensator,Alloy Casing*,High-Velocity Rounds,Impulse Amplifier*,Frenzy*,Hakke Breach Armaments*,Kill Tracker,Tier 3: Reload Speed*,,,,,
Palmyra-B,3489657138,"""6917529925432110154""",,Legendary,Rocket Launcher,legendaryengram,Power,Stasis,1900,Velocity,4,Vault,true,false,5,16,,65,62,0,0,20,25,78,35,15,32,1,43,0,0,0,0,0,0,0,0,5,false,0,0,hakke,,"autoloading is okay for this, chain reaction feels good for rockets!",Precision Frame*,Hard Launch*,Linear Compensator,High-Velocity Rounds*,Impact Casing,Auto-Loading Holster*,Chain Reaction*,Hakke Breach Armaments*,Kill Tracker,Tier 4: Velocity*,,,,,
Palmyra-B,3489657138,"""6917529934241370433""",,Legendary,Rocket Launcher,legendaryengram,Power,Stasis,1900,Reload Speed,2,Hunter(1916),false,false,5,16,,65,62,0,0,20,15,74,50,15,24,1,43,0,0,0,0,0,0,0,0,5,false,0,0,hakke,,,Precision Frame*,Hard Launch*,Quick Launch,Implosion Rounds*,Impact Casing,Ambitious Assassin*,Explosive Light*,Hakke Breach Armaments*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Palmyra-B,3489657138,"""6917529934247496574""",,Legendary,Rocket Launcher,legendaryengram,Power,Stasis,1900,Blast Radius,1,Hunter(1916),false,false,5,16,,95,62,0,0,20,71,59,70,15,22,1,53,0,0,0,0,0,0,0,0,5,false,0,0,hakke,,,Precision Frame*,Countermass*,Linear Compensator,Implosion Rounds*,Impact Casing,Surplus*,Lasting Impression*,Hakke Breach Armaments*,Kill Tracker,Tier 1: Blast Radius*,,,,,
Palmyra-B,3489657138,"""6917530039833632550""",,Legendary,Rocket Launcher,legendaryengram,Power,Stasis,1934,Handling,1,Vault,false,false,5,16,,65,67,0,0,20,25,64,25,15,52,1,44,0,0,0,0,0,0,0,0,5,false,0,0,hakke,,,Precision Frame*,Hard Launch*,Linear Compensator,Alloy Casing*,High-Velocity Rounds,Ensemble*,Explosive Light*,Hakke Breach Armaments*,Kill Tracker,Targeting Adjuster*,Tier 1: Handling*,,,,
Parabellum,3926811686,"""6917530050531527654""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1960,Stability,2,Vault,false,false,6,23,,82,46,20,53,14,0,0,45,900,54,36,56,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Hammer-Forged Rifling*,Smallbore,Appended Mag*,Flared Magwell,Rewind Rounds*,Attrition Orbs*,Field-Tested*,Kill Tracker,Tier 2: Stability*,,,,,
Parabellum,3926811686,"""6917530052261544998""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1963,Reload Speed,5,Hunter(1916),false,false,6,23,,100,46,20,43,14,0,0,48,900,69,35,66,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Full Bore,Tactical Mag*,Extended Mag,Rewind Rounds*,Deconstruct*,Field-Tested*,Kill Tracker,Tier 5: Reload Speed*,,,,,
Parabellum,3926811686,"""6917530058125945756""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1989,Stability,3,Hunter(1916),false,false,6,23,,100,46,20,53,14,0,0,46,900,54,33,66,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Chambered Compensator,Accurized Rounds*,Extended Mag,Permeability*,Adagio*,Field-Tested*,Kill Tracker,Tier 3: Stability*,,,,,
Parabellum,3926811686,"""6917530059107344036""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1989,Stability,1,Vault,false,false,6,23,,82,46,20,58,14,0,0,49,900,54,33,61,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Corkscrew Rifling*,Fluted Barrel,Accurized Rounds*,Alloy Magazine,Permeability*,Dynamic Sway Reduction*,Field-Tested*,Kill Tracker,Tier 1: Stability*,,,,,
Parabellum,3926811686,"""6917530059701835564""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1989,Reload Speed,1,Vault,false,false,6,23,,92,46,20,43,14,0,0,58,900,65,35,51,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Chambered Compensator*,Polygonal Rifling,Tactical Mag*,Alloy Magazine,Shoot to Loot*,Frenzy*,Field-Tested*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Parabellum,3926811686,"""6917530059813086900""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1988,Handling,1,Vault,false,false,6,23,,92,46,20,53,14,0,0,43,900,54,36,47,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Extended Barrel*,Fluted Barrel,Appended Mag*,Flared Magwell,Stats for All*,Frenzy*,Field-Tested*,Kill Tracker,Tier 1: Handling*,,,,,
Parabellum,3926811686,"""6917530060079479038""",,Legendary,Submachine Gun,legendaryengram,Energy,Solar,1989,Stability,1,Vault,false,false,6,23,,100,46,20,43,14,0,0,44,900,54,36,66,0,0,0,0,0,0,0,0,19,false,0,0,field-forged,,,Adaptive Frame*,Arrowhead Brake*,Polygonal Rifling,Appended Mag*,Flared Magwell,Heal Clip*,Dynamic Sway Reduction*,Field-Tested*,Kill Tracker,Tier 1: Stability*,,,,,
Patron of Lost Causes,2249996761,"""6917530053819652036""",,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1989,Range,5,Vault,true,false,7,24,,69,67,60,38,20,0,0,42,200,33,18,58,0,0,0,0,0,0,0,0,20,false,0,25,,,,Lightweight Frame*,Chambered Compensator*,Hammer-Forged Rifling,Extended Mag*,Steady Rounds,Strategist*,Osmosis*,Cast No Shadows*,Kill Tracker,Tier 5: Range*,,,,,
Patron of Lost Causes,2249996761,"""6917530057594327682""",,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1981,Handling,4,Vault,true,false,7,24,,89,67,60,43,20,0,0,32,200,53,15,77,0,0,0,0,0,0,0,0,10,false,0,0,,,,Lightweight Frame*,Arrowhead Brake*,Fluted Barrel,Accurized Rounds*,Alloy Magazine,To the Pain*,Kinetic Tremors*,Cast No Shadows*,Kill Tracker,Tier 4: Handling*,,,,,
Patron of Lost Causes,2249996761,"""6917530058106968632""",infuse,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1985,Stability,1,Vault,false,false,7,24,,59,67,60,38,20,0,0,38,200,33,18,68,0,0,0,0,0,0,0,0,20,false,0,0,,,,Lightweight Frame*,Corkscrew Rifling*,Extended Barrel,Extended Mag*,Flared Magwell,Rapid Hit*,Strategist,Vorpal Weapon*,Precision Instrument,Cast No Shadows*,Kill Tracker,Tier 1: Stability*,,,
Patron of Lost Causes,2249996761,"""6917530058125943739""",,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1986,Handling,3,Vault,false,false,7,24,,69,67,60,43,20,0,0,42,200,53,15,61,0,0,0,0,0,0,0,0,10,false,0,0,,,,Lightweight Frame*,Chambered Compensator*,Hammer-Forged Rifling,Accurized Rounds*,Appended Mag,Discord*,Osmosis*,Cast No Shadows*,Kill Tracker,Tier 3: Handling*,,,,,
Patron of Lost Causes,2249996761,"""6917530059786383298""",,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1988,Reload Speed,2,Vault,false,false,7,24,,89,67,60,43,20,0,0,32,200,55,15,73,0,0,0,0,0,0,0,0,10,false,0,0,,,,Lightweight Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Accurized Rounds*,Alloy Magazine,Strategist*,Osmosis*,Cast No Shadows*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Patron of Lost Causes,2249996761,"""6917530059851534387""",,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1989,Handling,5,Vault,false,false,7,24,,69,67,60,43,20,0,0,37,200,63,16,58,0,0,0,0,0,0,0,0,10,false,0,0,,,,Lightweight Frame*,Extended Barrel*,Smallbore,Tactical Mag*,Flared Magwell,Strategist*,Osmosis*,Cast No Shadows*,Kill Tracker,Tier 5: Handling*,,,,,
Patron of Lost Causes,2249996761,"""6917530060089211615""",,Legendary,Scout Rifle,echoes,KineticSlot,Kinetic,1900,Stability,1,Vault,false,false,7,24,,59,67,60,58,20,0,0,23,200,53,15,58,0,0,0,0,0,0,0,0,10,false,0,0,,,,Lightweight Frame*,Full Bore*,Polygonal Rifling,Accurized Rounds*,Flared Magwell,Rapid Hit*,Vorpal Weapon*,Cast No Shadows*,Kill Tracker,Tier 1: Stability*,,,,,
Perfect Paradox,1298672084,"""6917530058566974131""",,Legendary,Shotgun,echoes,KineticSlot,Kinetic,1990,Range,1,Vault,false,false,7,24,,61,70,65,40,12,0,0,43,140,64,8,43,0,0,0,0,0,0,0,0,2,false,0,12,,,,Rapid-Fire Frame*,Smallbore*,Appended Mag*,Dual Loader*,Trench Barrel*,Cast No Shadows*,Kill Tracker,Tier 1: Range*,,,,,,,
Perfect Paradox,1298672084,"""6917530059796197024""",,Legendary,Shotgun,echoes,KineticSlot,Kinetic,1988,Reload Speed,4,Vault,false,false,7,24,,61,70,65,39,12,0,0,43,140,68,8,43,0,0,0,0,0,0,0,0,2,false,0,0,,,,Rapid-Fire Frame*,Smallbore*,Corkscrew Rifling,Appended Mag*,Accurized Rounds,Threat Detector*,Swashbuckler*,Cast No Shadows*,Kill Tracker,Tier 4: Reload Speed*,,,,,
Perfect Paradox,1298672084,"""6917530060096434951""",,Legendary,Shotgun,echoes,KineticSlot,Kinetic,1990,Reload Speed,4,Vault,false,false,7,24,,61,70,65,47,12,0,0,36,140,48,8,43,0,0,0,0,0,0,0,0,12,false,0,0,,,,Rapid-Fire Frame*,Smoothbore*,Full Choke,Extended Mag*,Light Mag,Pugilist*,Barrel Constrictor*,Cast No Shadows*,Kill Tracker,Tier 4: Reload Speed*,,,,,
Perfect Pitch,3276304504,"""6917530057261009960""",,Legendary,Submachine Gun,crucible,Energy,Solar,1977,Stability,10,Vault,false,false,7,24,,100,54,25,64,15,0,0,56,600,28,27,20,0,0,0,0,0,0,0,0,15,false,0,30,,00001:Arc Wolfpack,,Precision Frame*,Smallbore*,Light Mag*,Subsistence*,To the Pain,Incandescent*,Onslaught,Vanguard's Vindication*,One Quiet Moment,Gun and Run,Kill Tracker,Counterbalance Stock*,Masterworked: Stability*,,
Perses-D,1019000888,"""6917529921856413034""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Stasis,1900,Stability,1,Vault,false,false,5,16,,100,36,67,68,22,0,0,23,150,13,17,41,0,0,0,0,0,0,0,0,22,false,0,0,hakke,,,High-Impact Frame*,Arrowhead Brake*,Fluted Barrel,Extended Mag*,Alloy Magazine,Shoot to Loot*,Opening Shot*,Hakke Breach Armaments*,Kill Tracker,Tier 1: Stability*,,,,,
Perses-D,1019000888,"""6917529923166832916""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Stasis,1900,Reload Speed,2,Hunter(1916),false,true,5,16,,74,36,67,78,22,0,0,22,150,35,16,31,0,0,0,0,0,0,0,0,12,false,0,2,hakke,,,High-Impact Frame*,Hammer-Forged Rifling*,Polygonal Rifling,Appended Mag*,Tactical Mag,Perpetual Motion*,Explosive Payload*,Hakke Breach Armaments*,Kill Tracker,Tier 2: Reload Speed*,,,,,
Perses-D,1019000888,"""6917529934430168575""",,Legendary,Scout Rifle,legendaryengram,KineticSlot,Stasis,1900,Handling,1,Vault,false,false,5,16,,84,36,67,78,22,0,0,22,150,33,16,22,0,0,0,0,0,0,0,0,12,false,0,0,hakke,,,High-Impact Frame*,Extended Barrel*,Full Bore,Appended Mag*,Steady Rounds,Tunnel Vision*,Headstone*,Hakke Breach Armaments*,Kill Tracker,Tier 1: Handling*,,,,,
Phyllotactic Spiral,3635821806,"""6917529918757871706""",,Legendary,Pulse Rifle,campaign,Energy,Arc,1900,Reload Speed,1,Vault,false,false,6,20,,80,31,33,78,18,0,0,44,340,33,28,21,0,0,0,0,0,0,0,0,16,false,0,0,,,,High-Impact Frame*,Full Bore*,Polygonal Rifling,Ricochet Rounds*,Flared Magwell,Tunnel Vision*,Frenzy*,Nanotech Tracer Rockets*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Phyllotactic Spiral,3635821806,"""6917529921856421913""",,Legendary,Pulse Rifle,campaign,Energy,Arc,1900,Range,5,Vault,false,false,6,20,,80,31,33,68,18,0,0,49,340,32,28,41,0,0,0,0,0,0,0,0,16,false,0,0,,,,High-Impact Frame*,Fluted Barrel*,Hammer-Forged Rifling,Armor-Piercing Rounds*,Light Mag,Tunnel Vision*,Frenzy*,Nanotech Tracer Rockets*,Kill Tracker,Tier 5: Range*,,,,,
Pizzicato-22,4100775158,"""6917529908787224665""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Range,1,Vault,true,false,5,18,,100,45,20,54,14,0,0,50,900,50,34,51,0,0,0,0,0,0,0,0,22,false,0,20,suros,,This could be interesting as a melee,Adaptive Frame*,Extended Barrel*,Fluted Barrel,Alloy Magazine*,Flared Magwell,Eye of the Storm*,Swashbuckler*,Suros Synergy*,Kill Tracker,Tier 1: Range*,,,,,
Pizzicato-22,4100775158,"""6917529921246549159""",keep,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Reload Speed,1,Vault,true,false,5,18,,90,45,20,53,14,0,0,55,900,51,34,66,0,0,0,0,0,0,0,0,22,false,0,4,suros,,Osmosis! With mulligan that would be FANCY.,Adaptive Frame*,Corkscrew Rifling*,Full Bore,Armor-Piercing Rounds*,Ricochet Rounds,Ensemble*,Osmosis*,Suros Synergy*,Kill Tracker,Tier 1: Reload Speed*,,,,,
Pizzicato-22,4100775158,"""6917529928633499716""",,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1900,Range,4,Vault,true,false,5,18,,90,45,20,52,14,0,0,55,900,30,37,66,0,0,0,0,0,0,0,0,32,false,0,0,suros,,"Demolitionist is good, plus mulligan is good for me!",Adaptive Frame*,Corkscrew Rifling*,Smallbore,Extended Mag*,Flared Magwell,Mulligan*,Demolitionist*,Suros Synergy*,Kill Tracker,Tier 4: Range*,,,,,
Pleiades Corrector,3556999246,"""6917529911453577171""",,Legendary,Scout Rifle,legendaryengram,Energy,Solar,1900,Handling,3,Vault,true,false,4,14,,82,76,60,28,25,0,0,43,200,63,18,84,0,0,0,0,0,0,0,0,10,false,0,28,omolon,,,Lightweight Frame*,Arrowhead Brake*,Hammer-Forged Rifling,Appended Mag*,Ricochet Rounds,Subsistence*,Wellspring*,Kill Tracker,Tier 3: Handling*,,,,,,
